material_id,actual,predicted
mp-1184256,0.0,0.6543321547619041
mp-2780,0.0,0.6745517240759235
mp-569240,0.0,0.6745517240759235
mp-684963,0.0,0.6745517240759235
mp-1055905,0.0,0.6836800380952375
mp-952967,0.0,0.6836800380952375
mp-540702,0.0,0.6212566652014647
mp-1106121,0.0,0.7012569138529604
mp-1018075,0.0,0.6554545329005798
mp-1066497,0.0,0.6554545329005798
mp-1078538,0.0,0.6554545329005798
mp-1078945,0.0,0.6554545329005798
mp-1080120,0.0,0.6554545329005798
mp-1090,0.0,0.6554545329005798
mp-1978272,0.0,0.6554545329005798
mp-20120,0.0,0.6554545329005798
mp-20311,0.0,0.6554545329005798
mp-1103177,0.016299999999999,0.6695443529220776
mp-760,0.3741,0.6695443529220776
