,A_Z,B_Z,X_Z,weighted_Z,delta_AB_Z,delta_AX_Z,delta_BX_Z,A_mass,B_mass,X_mass,weighted_mass,delta_AB_mass,delta_AX_mass,delta_BX_mass,A_X,B_X,X_X,weighted_X,delta_AB_X,delta_AX_X,delta_BX_X,A_row,B_row,X_row,weighted_row,delta_AB_row,delta_AX_row,delta_BX_row,A_group,B_group,X_group,weighted_group,delta_AB_group,delta_AX_group,delta_BX_group
3611,-0.0330849,-0.106351815,0.03327812,0.034079645,0.010662841,-0.005582258,0.02021362,-0.0054525873,-0.014569899,0.028697442,-0.0059415195,-0.014670423,-0.0044819904,0.030278651,0.19047852,0.0252777,0.0023574797,0.019091047,0.012462913,0.07776985,0.023191093,-0.00024479584,0.0,0.0,-0.010598965,-0.012262107,-0.03173482,-0.0022737067,-0.021954576,-0.027296124,-0.0023630415,-0.06036486,-0.015504069,-0.008307024,-0.021766817
5597,0.052285302,0.076459296,0.033223353,-0.013693345,-0.0063938713,0.048386443,-0.025462361,0.012558741,0.020661756,0.02441691,-0.010132815,0.021029808,0.008883119,-0.03550317,-0.14156595,0.024548406,0.00445145,-0.023833679,-0.022890095,-0.08410869,-0.039171726,-0.0009231125,0.0,0.0,-0.0434676,0.0032489724,0.106666185,-0.0019902524,-0.077400655,0.1181109,-0.0025434834,-0.028809227,-0.025763523,-0.039029058,0.03573708
3034,-0.06153368,-0.050279044,-0.2035821,0.0064475304,-0.002847923,0.01009395,-0.016117074,-0.009353528,-0.018687364,-0.10934168,0.022742461,-0.02269698,0.0007555193,-0.026542785,-0.079724856,0.046680447,0.06186376,-0.005878856,-0.10541656,-0.06020632,0.016942708,-0.0010863129,0.0,0.0,0.0047287317,-0.0046974397,-0.024190577,0.0010400506,-0.03820636,-0.021612972,-0.054338504,0.07254553,-0.02905721,-0.00032987335,0.02288148
642,-0.0015955282,-0.09803333,0.029433502,0.032798406,0.010129164,0.008499224,0.02193289,-0.008153484,-0.014887315,0.018854186,0.03984045,-0.018518502,-0.0003018279,0.033186797,-0.021482944,0.029056855,0.0025922046,0.024398185,0.018317893,-0.028077928,0.010786199,-0.00024479584,0.0,0.0,-0.025742596,-0.005370613,-0.044082746,-0.0019902524,-0.0151872635,-0.023814471,-0.0020936546,-0.060837056,-0.008881539,-0.018865606,-0.029436706
6126,0.00077857025,0.11321754,0.035630517,-0.055119444,0.0401732,0.13668656,0.004105453,0.015532202,-0.003567736,0.036432337,-0.06819661,-0.006328371,0.027943952,-0.07333705,-0.14794415,-0.13371688,0.0054565175,0.058578346,0.04660817,-0.09011423,-0.07339726,-0.00012908461,0.0,0.0,-0.0496678,-0.002290127,0.10445959,0.002299177,0.0779136,0.09469913,0.0010426769,0.13462439,0.021186845,0.026036628,0.039892808
828,0.010364003,-0.07024533,-0.15568171,-0.008578317,0.0003910973,0.006232642,0.011031758,0.00678051,-0.07791408,-0.14084762,-0.0016297931,0.023019407,-0.017093373,0.035661537,-0.15192759,-0.13933106,-0.02399896,-0.053080175,-0.01227713,-0.08411607,0.017098796,-0.00011481758,0.0,0.0,-0.027558452,-0.0017057807,-0.044060018,0.003768652,0.08723923,-0.18761426,0.0009309855,-0.0002915702,0.009386891,0.024463909,-0.035352785
2575,0.06994109,-0.1268705,0.026511738,-0.09302928,-0.09775325,-0.023467654,0.016500339,-0.0054525873,-0.018604971,0.015643423,-0.0402575,-0.03148269,-0.0015359167,0.028059212,-0.05343916,0.016838746,0.0027808966,-0.02195072,-0.062148146,-0.031023847,0.009658306,0.010971305,0.0,0.0,0.005557645,-0.019633215,-0.030914111,-0.0019902524,-0.023000427,-0.07797058,-0.0023630415,-0.059105024,-0.014807788,-0.0022926158,-0.03625995
5593,0.052285302,0.076459296,0.033223353,-0.013693345,-0.0063938713,0.048386443,-0.025462361,0.012558741,0.020661756,0.02441691,-0.010132815,0.021029808,0.008883119,-0.03550317,-0.14156595,0.024548406,0.00445145,-0.023833679,-0.022890095,-0.08410869,-0.039171726,-0.0009231125,0.0,0.0,-0.0434676,0.0032489724,0.106666185,-0.0019902524,-0.077400655,0.1181109,-0.0025434834,-0.028809227,-0.025763523,-0.039029058,0.03573708
1433,-0.004536535,0.021167902,-0.2198155,-0.04784214,-0.023299664,-0.0052050906,0.19099846,0.0011372764,0.00477732,-0.1771164,-0.113545984,0.013850427,-0.0015891443,0.037619043,-0.23370947,-0.015057252,-0.011177394,-0.048689667,-0.05908284,-0.08519779,0.014768843,-0.00011481758,0.0,0.0,-0.018726703,-0.002651091,-0.03235729,0.0046935715,0.029587526,0.078478344,0.037814658,-0.012719045,-0.007404582,0.01405784,0.042586964
676,-0.0015955282,-0.09803333,0.029433502,0.032798406,0.010129164,0.008499224,0.02193289,-0.008153484,-0.014887315,0.018854186,0.03984045,-0.018518502,-0.0003018279,0.033186797,-0.021482944,0.029056855,0.0025922046,0.024398185,0.018317893,-0.028077928,0.010786199,-0.00024479584,0.0,0.0,-0.025742596,-0.005370613,-0.044082746,-0.0019902524,-0.0151872635,-0.023814471,-0.0020936546,-0.060837056,-0.008881539,-0.018865606,-0.029436706
6705,0.008952524,-0.14014211,0.03725238,0.02721616,-0.0042949496,0.0021001836,0.0112541495,0.008647046,-0.019701855,0.022544522,0.045446675,0.0022382438,-0.008849798,0.012033192,-0.11681187,-0.034171343,0.0027507138,0.020753974,-0.10877833,-0.06324791,-0.03838564,-0.00011481758,0.0,0.0,-0.043583505,-0.004183818,-0.04840931,-0.0019902524,0.12817413,-0.08844984,-0.0015722195,-0.02253536,0.06081461,0.04182219,-0.035781365
1760,-0.0066181635,-0.07495789,-0.1153608,0.009454678,0.0019288249,-0.006430648,0.011287404,-0.0045228237,-0.08557575,-0.111155026,0.030937713,-0.004374514,-0.0038591053,0.048103612,0.13256615,-0.1373021,-0.020182494,-0.047102414,0.04561183,-0.02727976,-0.0038898848,-0.00024479584,0.0,0.0,-0.009447352,-0.004325439,-0.031047853,0.003485198,0.02218373,-0.20339873,-0.00073954323,-0.011081208,0.041811112,-0.0032469318,-0.046238065
763,-0.0015955282,-0.09803333,0.029433502,0.032798406,0.010129164,0.008499224,0.02193289,-0.008153484,-0.014887315,0.018854186,0.03984045,-0.018518502,-0.0003018279,0.033186797,-0.021482944,0.029056855,0.0025922046,0.024398185,0.018317893,-0.028077928,0.010786199,-0.00024479584,0.0,0.0,-0.025742596,-0.005370613,-0.044082746,-0.0019902524,-0.0151872635,-0.023814471,-0.0020936546,-0.060837056,-0.008881539,-0.018865606,-0.029436706
61,0.0395463,0.061914325,-0.09539706,-0.014439695,0.035806824,0.01075979,0.0200367,-0.0043401574,-0.03331952,-0.13702895,0.02090149,0.04317896,0.005518335,-0.05429392,-0.14531294,-0.111825645,0.024250166,0.029361242,0.053830244,-0.070768826,-0.0013470135,-0.00012908461,0.0,0.0,-0.014186477,0.034681715,-0.029555801,0.0027588676,0.07770468,0.059569,0.13239062,0.2398883,0.02504476,0.006152223,0.02732473
4796,-0.034725785,0.10149812,0.030535035,0.023627603,-0.09443821,-0.008851379,-0.029552124,-0.001118592,0.026426181,0.02918395,-0.0022307942,-0.012690621,-0.0047444133,-0.031172462,0.20906207,0.050372146,0.0022272225,-0.0053989664,-0.0059611453,0.05842377,-0.019632509,-0.00024479584,0.0,0.0,-0.023962097,-0.011508361,-0.02969405,-0.0022737067,-0.017262608,0.14119214,-0.0033357993,-0.018066693,0.050882034,-0.012548682,0.029451752
4523,-0.011636437,-0.04589556,0.036667436,0.03568157,0.010770613,0.00039789878,0.021495977,-0.002098537,-0.013217855,0.028697442,-0.0077464134,0.00855364,-0.003864929,0.010645038,0.18048921,0.031004079,0.0026044827,-0.024835102,-0.0802216,0.066004954,0.010866326,-0.0010863129,0.0,0.0,-0.0074179047,-0.011865864,-0.021103678,-0.0022737067,-0.042797953,-0.053351387,-0.00725629,0.0010685535,-0.01778041,0.00010861503,-0.021603703
3985,-0.012577136,-0.061061192,0.03631586,-0.07716759,0.012475811,-0.00012679826,-0.00858454,-0.0054525873,0.016136136,0.028697442,-0.06576705,-0.020289153,-0.0039620437,-0.0026683463,0.18297748,0.05717099,0.0018044538,-0.039958876,0.029844314,0.08479117,0.10901669,-0.00024479584,0.0,0.0,0.009455503,-0.009048303,-0.022537926,0.003485198,-0.033738915,-0.07492805,-0.0068137906,-0.005896537,-0.014363819,-0.008177171,-0.029931936
1219,0.09226685,-0.07396661,0.03516042,0.007369202,0.053259417,0.027549297,0.02777346,0.050876748,-0.01526744,0.02378768,-0.005751627,0.055959992,0.038182054,0.039188094,-0.04129625,0.032597706,0.0045340885,0.06410051,-0.013565925,0.021480326,0.038896192,-0.0009231125,0.0,0.0,-0.026302697,0.0032400335,0.114597976,-0.0019902524,-0.008150239,-0.018162543,-0.0024824068,0.022488728,-0.012113987,-0.02246326,-0.03027997
4450,-0.02141781,0.02453463,0.034518875,0.049824968,0.09385626,0.023700941,-0.013413052,-0.016647872,0.0005836717,0.013816929,0.007897401,-0.02802916,0.024485096,-0.0032851205,-0.047168188,0.0036551934,0.043860216,0.0017844234,0.22474487,-0.13104004,0.11333636,-0.00022143294,0.0,0.0,-0.042633317,0.0027761508,-0.05146821,0.0060186856,-0.006220888,0.12031398,-0.025893841,0.09973281,0.03356423,-0.0038688683,0.06660051
1108,-0.021025062,0.021031579,-0.1938056,0.0034679577,0.007092253,0.006223063,0.0073498404,-0.011763262,0.0136823105,-0.1605006,0.012290431,-0.032662924,0.003504856,0.009505659,-0.23423913,-0.0745806,-0.02092782,-0.04274337,-0.1316234,-0.09187966,-0.012672645,-0.00027801792,0.0,0.0,-0.01438665,-0.0010407448,-0.044241205,-0.0005886548,-0.14075923,0.08242966,0.0006548181,0.017227363,-0.018075459,-0.016561382,0.023211896
6251,-0.036003705,0.08441857,0.03795078,0.025676182,0.0011985939,-0.004837409,-0.031007176,-0.004852494,0.021904996,0.022905279,0.029874954,0.01221713,0.0026193035,-0.02399946,-0.13612692,0.028136956,0.0022909208,0.04141082,-0.10391299,-0.071907565,-0.01590931,-0.00027801792,0.0,0.0,-0.03638806,-0.00460799,-0.04734831,-0.0019902524,-0.08214091,0.12658238,-0.002409975,-0.024394326,-0.035716493,-0.0372092,0.03457428
1022,0.012920121,-0.012066194,0.030194707,0.021641454,0.010610133,-0.00017717347,0.023257375,0.006988223,-0.016016321,0.030922,0.004975072,0.011789762,-0.036389265,0.03163883,0.17370248,0.12223459,0.004715106,-0.044748347,0.0183479,0.3825526,0.06530939,-0.00022143294,0.0,0.0,-0.023481194,0.03024754,0.053904053,-0.0022737067,-0.013135683,-0.08035819,-0.00746392,-0.008150392,-0.011343406,-0.011918998,-0.022803051
3882,-0.0330849,-0.106351815,0.03327812,0.034079645,0.010662841,-0.005582258,0.02021362,-0.0054525873,-0.014569899,0.028697442,-0.0059415195,-0.014670423,-0.0044819904,0.030278651,0.19047852,0.0252777,0.0023574797,0.019091047,0.012462913,0.07776985,0.023191093,-0.00024479584,0.0,0.0,-0.010598965,-0.012262107,-0.03173482,-0.0022737067,-0.021954576,-0.027296124,-0.0023630415,-0.06036486,-0.015504069,-0.008307024,-0.021766817
429,0.014366429,0.051047105,0.051109787,-0.00594827,0.008216003,0.0067320336,-0.02685612,0.008854353,-0.010121122,0.038662046,0.013053225,-0.003985249,-0.020474263,-0.00448303,0.13473456,-0.024067637,0.00496937,0.012824374,0.14911726,0.071547054,0.058243804,-0.00022143294,0.0,0.0,-0.025673158,-0.005014582,0.06563594,0.0024343496,-0.000106284744,0.11333237,-0.0011692576,-0.0049229423,0.030536156,-0.016101519,0.047972675
5483,0.012044362,-0.027692286,0.033120263,0.028097972,-0.007328354,-0.00406688,0.019703688,0.0021758992,-0.026722813,0.020191276,0.032932725,0.01548573,-0.03018697,0.009383367,-0.01476558,0.018625807,0.0051910523,-0.040511318,-0.11850561,-0.037235413,-0.07644846,-0.0009231125,0.0,0.0,-0.026487373,-0.003934497,0.08823382,-0.0022737067,-0.029897142,-0.0411553,-0.0064995186,-0.009997513,-0.009943606,-0.022989377,-0.030601516
996,-0.0061411588,0.117680304,-0.23632987,0.011276424,0.021364192,0.0037770616,-0.049421277,0.0024914872,0.02244858,-0.15934736,-0.06450444,-0.010604192,-0.027953198,0.00014791731,0.105882734,0.09578642,-0.030254884,-0.05993075,0.025392225,-0.046298515,0.007205555,-0.00024479584,0.0,0.0,0.00064755516,-0.0014589088,0.06582738,0.0020189288,0.023259964,-0.052917704,-0.005074279,0.0032056584,-0.0062299734,-0.008730566,-0.04779374
19,-0.0015324585,0.09080306,-0.23482664,-0.012750179,-0.013276225,0.0028486757,0.015785957,0.001057503,-0.010420967,-0.17761543,-0.0754796,0.0054716473,-0.018495755,-0.039176967,-0.22092468,-0.08307593,-0.021148209,-0.05013439,-0.09326548,-0.09823195,-0.0042632506,-0.00027801792,0.0,0.0,-0.0027192999,-0.0028855556,-0.04088078,0.001349501,-0.13463268,0.057377577,0.0018711118,0.0237106,-0.029690998,-0.016764572,0.025609966
2268,0.06994109,-0.1268705,0.026511738,-0.09302928,-0.09775325,-0.023467654,0.016500339,-0.0054525873,-0.018604971,0.015643423,-0.0402575,-0.03148269,-0.0015359167,0.028059212,-0.05343916,0.016838746,0.0027808966,-0.02195072,-0.062148146,-0.031023847,0.009658306,0.010971305,0.0,0.0,0.005557645,-0.019633215,-0.030914111,-0.0019902524,-0.023000427,-0.07797058,-0.0023630415,-0.059105024,-0.014807788,-0.0022926158,-0.03625995
3295,-0.02464375,-0.05501227,0.03371312,-0.010011215,0.020691747,-0.007709365,-0.020523002,-0.0048863124,0.02275876,0.029588468,-0.0295882,-0.01812881,-0.004761506,0.0012224539,0.19358622,-0.16800591,0.0024503588,-0.008955709,0.0036037117,0.06315589,-0.049184464,-0.00024479584,0.0,0.0,0.0518991,-0.009498761,-0.026721038,0.0004961934,-0.02531909,0.16074128,-0.0014159426,0.018361272,0.03016832,-0.003543247,0.050022777
6299,0.011957933,0.050623395,-0.19618589,-0.006822593,0.014914601,0.006824844,-0.028189264,0.0028761902,0.019060869,-0.17409912,-0.010164336,-0.006422458,-0.003450095,-0.0224982,-0.031994186,-0.035946276,-0.025227316,-0.05209134,-0.027892016,-0.08286333,0.010520907,-0.00024479584,0.0,0.0,0.0058780396,-0.0018294908,-0.04087811,-0.0019902524,-0.006566078,0.11224773,-0.0014405719,-0.019394422,0.013949017,-0.020909593,0.027161548
6606,0.030806327,0.036641434,0.06751176,0.038815375,0.062908426,0.009492537,0.015580816,0.02118481,0.053843416,0.031914607,0.01349798,-0.00073859666,-0.0063441903,0.030390074,-0.080990784,0.025252452,0.004447625,0.027802395,-0.00015669863,-0.05237417,0.07624954,-0.00010572172,0.0,0.0,0.01049565,-0.006017752,-0.048723597,0.00077964773,0.1828797,0.117712304,0.007885915,-0.013135235,-0.008631267,0.022710053,0.052590866
3263,-0.011636437,-0.04589556,0.036667436,0.03568157,0.010770613,0.00039789878,0.021495977,-0.002098537,-0.013217855,0.028697442,-0.0077464134,0.00855364,-0.003864929,0.010645038,0.18048921,0.031004079,0.0026044827,-0.024835102,-0.0802216,0.066004954,0.010866326,-0.0010863129,0.0,0.0,-0.0074179047,-0.011865864,-0.021103678,-0.0022737067,-0.042797953,-0.053351387,-0.00725629,0.0010685535,-0.01778041,0.00010861503,-0.021603703
6006,-0.0052872216,0.06822198,0.035067804,0.030008644,0.0109923575,0.00629221,-0.027428394,-0.0019924333,0.01747995,0.022276048,0.04281333,0.017083138,0.0039429083,-0.023235328,-0.091998324,0.018040348,0.0019112359,0.015167717,-0.0912841,-0.064619556,0.0060630245,-0.0010863129,0.0,0.0,-0.025629817,-0.004013059,-0.048818804,0.0023023828,-0.0029933522,-0.07572723,-0.0024955778,-0.025271902,-0.015069092,-0.023678403,-0.03191125
2131,0.17078122,0.047163926,-0.15864684,-0.009716847,-0.0121617,-0.016684636,-0.03020511,0.006219705,0.0112567665,-0.11828469,-0.024854038,-0.015722739,-0.0008935431,-0.018070914,-0.017494097,-0.022185665,-0.021966666,-0.0385138,-0.008673798,-0.05116258,-0.003931835,0.010971305,0.0,0.0,-0.029380092,0.045786433,-0.01516637,-0.0019902524,0.024212277,0.15067677,-0.0019283267,-0.016638575,0.05187616,0.0017030867,0.031012814
3796,-0.012577136,-0.061061192,0.03631586,-0.07716759,0.012475811,-0.00012679826,-0.00858454,-0.0054525873,0.016136136,0.028697442,-0.06576705,-0.020289153,-0.0039620437,-0.0026683463,0.18297748,0.05717099,0.0018044538,-0.039958876,0.029844314,0.08479117,0.10901669,-0.00024479584,0.0,0.0,0.009455503,-0.009048303,-0.022537926,0.003485198,-0.033738915,-0.07492805,-0.0068137906,-0.005896537,-0.014363819,-0.008177171,-0.029931936
535,-0.112583704,0.010700099,-0.22046144,-0.05970476,-0.008142384,0.023486296,-0.019830013,0.010931293,-0.0151192285,-0.1812364,-0.103048466,0.00933532,0.030240659,-0.008676877,-0.19383593,-0.082939826,-0.014869805,-0.071207605,-0.011805067,-0.07756469,0.03990387,-0.00011481758,0.0,0.0,-0.016476013,-0.0032423758,0.0899752,0.0075370427,0.08718932,0.07331257,0.00114388,0.20136812,-0.036401525,0.022508765,0.02927767
1056,-0.068154395,-0.032715507,0.037452456,0.07898226,-0.0045989044,-0.03472965,0.015311061,-0.026666258,-0.0020222452,0.026169091,-0.030568874,-0.007901015,-0.020111589,0.02524259,-0.30679283,0.028921604,0.0014764292,0.098941475,0.04247766,-0.0660819,0.033630088,-0.00010572172,0.0,0.0,-0.026498755,-0.0060814493,-0.058019824,-0.0005886548,-0.1381714,0.113412894,-0.00010271708,0.1404163,-0.025538305,-0.0031806387,0.050981447
4630,-0.02748716,0.034032647,-0.16775784,0.0027222657,-0.07621613,-0.011739242,-0.031484842,0.0056534302,0.0031656413,-0.13871224,-0.019738171,-0.03387329,0.00043280257,-0.020491736,0.14099348,0.03262251,-0.026428005,-0.045321956,0.036506318,-0.048380923,-0.011301895,-0.00024479584,0.0,0.0,-0.017110676,-0.01761629,-0.006206197,-0.0022737067,0.022387182,-0.08728425,-0.000955569,-0.03619991,-0.03516438,-0.0012067828,-0.04713823
6624,0.02840635,0.25576097,0.05682696,0.06797117,0.018806973,0.027265262,-0.0047072712,0.02118481,0.0913269,0.030403025,0.028594082,0.009272459,-0.0070144488,0.008390519,-0.09138612,-0.013355098,0.0015096923,0.07085972,0.040997334,-0.0458494,0.0698886,-0.00010572172,0.0,0.0,0.10806167,0.004580903,-0.041291457,0.0010400506,0.19659959,0.16678157,-0.0001398091,0.06082237,0.015120474,0.018952288,0.076362565
6391,0.02688078,0.036405902,0.042221457,0.011985096,0.016398977,0.012613812,-0.02733421,0.014457332,0.0004285394,0.029775135,0.01782528,-0.008649631,-0.006730535,-0.033386935,-0.09938706,-0.020780917,0.0026240994,0.02849596,-0.016293045,-0.073945306,0.06715601,-0.00012908461,0.0,0.0,-0.039324842,-0.0036993264,-0.06177181,0.0023023828,0.06528002,-0.088948034,-0.0005021572,-0.023397518,0.053347457,0.03725609,-0.031977132
5931,-0.014313391,0.010095711,0.03657122,0.04101977,-0.026607227,0.004556082,-0.005051039,-0.0052156276,0.004441364,0.022905279,0.0067570517,0.008564588,0.0036140135,0.008859603,-0.10925131,0.034900893,0.0024093916,-0.01800198,-0.13682017,-0.037998084,0.003694652,-0.0009231125,0.0,0.0,-0.025466878,-0.0045518046,-0.035587415,0.003768652,-0.05338138,0.14965537,-0.0023586927,-0.02314662,0.029713938,-0.03417938,0.049763616
2389,0.06994109,-0.1268705,0.026511738,-0.09302928,-0.09775325,-0.023467654,0.016500339,-0.0054525873,-0.018604971,0.015643423,-0.0402575,-0.03148269,-0.0015359167,0.028059212,-0.05343916,0.016838746,0.0027808966,-0.02195072,-0.062148146,-0.031023847,0.009658306,0.010971305,0.0,0.0,0.005557645,-0.019633215,-0.030914111,-0.0019902524,-0.023000427,-0.07797058,-0.0023630415,-0.059105024,-0.014807788,-0.0022926158,-0.03625995
6315,0.011861355,0.16268681,0.053436078,-0.019043127,-0.0025203247,0.011741382,-1.1512851e-05,0.009392548,0.023552949,0.030800875,0.015158002,0.017002605,-0.018835474,-0.028159294,-0.009254542,0.082695074,0.0051257913,0.09476398,0.19593191,-0.01713743,0.07177032,-0.00024479584,0.0,0.0,-0.019505527,-0.0031928956,0.13055733,0.0018837561,0.008046957,-0.026603984,-0.00062538224,-0.025497815,0.012686266,-0.022618107,-0.027588505
5108,0.015916139,0.21772799,0.039133202,-0.003520478,-0.043752197,-0.003074132,0.05511159,0.0009791772,0.02038441,0.030627092,-0.0004292368,-0.0016403333,-0.015027752,-0.01652117,0.18225959,0.08456792,0.0040913224,-0.035280645,0.016657792,0.28107268,0.060699467,-0.00024479584,0.0,0.0,-0.008320639,-0.0072881826,0.054374628,0.0016003016,-0.0045765284,-0.067057565,-0.006668386,0.0027687836,0.0024319242,-0.013078277,-0.01958382
3558,-0.0047763647,-0.0240721,-0.019394044,0.0013043392,0.009952344,0.025557728,0.09155213,0.003663165,0.010668561,-0.07746245,-0.013529314,-0.011274048,0.00057661947,-0.015680484,0.17890252,0.09065911,0.07146378,0.16788153,0.05959145,-0.05211134,0.06447491,-0.00024479584,0.0,0.0,-0.0056762607,-0.0023564878,-0.0069544646,0.02292365,0.022629432,-0.04943413,0.041317485,-0.021256216,-0.0170679,-0.021022422,-0.039643236
800,0.0059857117,-0.005516715,-0.21269606,-0.0097372215,0.0018207297,0.0050662947,-0.021643942,0.0020819234,-0.009482472,-0.17395899,-0.008562871,-0.040907167,-0.015458915,-0.010219965,-0.1823709,-0.027905986,-0.027303861,-0.05345277,-0.119781874,-0.089610666,0.00568004,-0.00027801792,0.0,0.0,-0.0083534345,3.8257713e-06,-0.04088078,-0.0019902524,0.080170415,0.09040067,-2.6300666e-05,0.04597706,-0.016214091,0.033770826,0.044817377
1158,-0.069463894,0.14204712,0.035424232,-0.022785336,-0.009371131,-0.027978852,-0.002776272,-0.029284468,0.036745705,0.034048233,-0.05267877,0.022778042,-0.020422077,0.01569522,-0.4105696,-0.002702068,0.0005829456,-0.01570872,-0.08625865,-0.066953324,0.021367736,-0.00011481758,0.0,0.0,0.09938591,-0.03017218,-0.04326367,0.0056623546,-0.15622035,-0.07330564,-0.00024138635,-0.041598022,-0.032708574,-0.04891998,-0.038440257
3807,-0.032790113,0.041328505,0.032297894,0.020903224,-0.080957815,-0.0071521387,-0.030643307,-0.001684867,-0.009653346,0.028382909,-0.0112195965,-0.017007122,-0.004312553,-0.027279306,0.19326955,0.029028654,0.0019719885,-0.017561233,0.022134013,0.07834702,-0.007676904,-0.00024479584,0.0,0.0,-0.020285562,-0.024469666,-0.032904174,0.0020189288,-0.007332415,-0.08003869,-0.0024363925,-0.06127431,-0.029110141,-0.004516711,-0.023153491
4039,0.054944683,-0.04416346,0.034701977,-0.04024621,0.07202727,-0.035187583,-0.01736624,0.027358295,-0.0002046072,0.018860945,-0.0077111903,-0.04713254,-0.011678778,-0.017356483,-0.33804178,-0.03845614,0.032536376,0.004451136,0.04440173,-0.22818483,-0.060137928,-0.00010572172,0.0,0.0,-0.029995196,0.042160727,0.09897858,0.0052508996,-0.060064983,0.094165765,-0.026944485,0.06957447,0.047876727,0.01237994,0.045563355
247,0.00039870274,0.08478804,0.041889716,-0.00063515623,0.0023137736,-0.000783183,-0.016671224,0.0009791772,0.018743651,0.032760914,0.009393177,0.01894604,-0.025027556,-0.025940368,0.17043619,0.06533401,0.004497197,-0.038067248,0.036847353,0.076491855,0.08407407,-0.00022143294,0.0,0.0,-0.015017229,-0.0050506783,0.053904053,0.0020189288,-0.0061194138,-0.058166526,-0.007319279,-0.0633217,-0.017199235,-0.017280791,-0.022374177
1443,0.043297652,-0.06694896,0.034297317,-0.018357705,0.049460504,0.02100184,-0.007689006,0.024066146,-0.0041370383,0.02378768,0.014987877,0.04330623,0.03807612,0.007830515,-0.06396333,0.03828634,0.005026696,0.045493998,-0.10638911,0.018726155,0.049715172,-0.0009231125,0.0,0.0,-0.02657733,-0.020337997,0.08018169,0.003768652,-0.031381894,-0.07961021,-0.006541596,-0.06636777,-0.006502244,-0.024712868,-0.028358774
1467,0.07042339,-0.07396661,0.03516042,0.0071849707,0.054436594,0.029060088,0.027649662,0.02624364,-0.01526744,0.02378768,-0.011808401,0.041323774,0.032855596,0.039188094,-0.04455279,0.03507549,0.0045340885,-0.0014832106,0.0011361544,0.0095265005,0.038896192,-0.00022143294,0.0,0.0,-0.026302697,0.0032400335,0.114597976,-0.0019902524,-0.008150239,-0.018162543,-0.0024842978,0.022170905,-0.012113987,-0.02246326,-0.031220524
4314,-0.034725785,0.10149812,0.030535035,0.023627603,-0.09443821,-0.008851379,-0.029552124,-0.001118592,0.026426181,0.02918395,-0.0022307942,-0.012690621,-0.0047444133,-0.031172462,0.20906207,0.050372146,0.0022272225,-0.0053989664,-0.0059611453,0.05842377,-0.019632509,-0.00024479584,0.0,0.0,-0.023962097,-0.011508361,-0.02969405,-0.0022737067,-0.017262608,0.14119214,-0.0033357993,-0.018066693,0.050882034,-0.012548682,0.029451752
1277,-0.04298351,0.15697464,0.049130604,0.038282055,-0.0012471768,-0.014261878,-0.012549641,-0.026643079,0.060830146,0.026169091,-0.019142639,0.0039636786,-0.021510927,0.002281525,-0.2783453,-0.013680443,0.0007069358,0.019639466,-0.009453309,-0.06878617,0.010234889,-0.00011481758,0.0,0.0,0.08250993,0.0031118686,-0.03853905,0.0010400506,-0.16254629,0.1484911,-0.00080923404,0.022398137,-0.03432056,-0.029716173,0.050422207
3334,0.05231764,0.071052365,0.043224677,0.012113304,0.0070118685,0.013421033,-0.005743969,0.033208694,0.02977694,0.018717496,-0.0046773166,0.0010615239,-0.0044325027,0.01628342,-0.09637833,0.097306006,0.05642146,0.25805327,0.04444113,-0.077397384,0.07716807,-0.00022143294,0.0,0.0,-0.03236688,0.0052268165,-0.04775072,0.00077964773,-0.02152362,0.1366151,-0.015634175,0.17662266,0.019830959,0.042140402,0.08503951
1978,0.013561156,-0.06816111,0.025728911,0.010833191,-0.020617193,0.0050005247,0.01997694,0.006988223,-0.017756289,0.02036582,0.013553081,0.010715207,-0.02306715,0.040222693,-0.0050008018,0.026444674,0.004740906,0.03390023,0.0371371,-0.050818395,0.04251461,-0.00022143294,0.0,0.0,-0.02548561,0.0032400335,0.11456976,-0.0019902524,-0.0030808398,-0.018362815,-0.0026140488,-0.006471975,-0.014266904,-0.019695226,-0.029844174
5451,0.012044362,-0.027692286,0.033120263,0.028097972,-0.007328354,-0.00406688,0.019703688,0.0021758992,-0.026722813,0.020191276,0.032932725,0.01548573,-0.03018697,0.009383367,-0.01476558,0.018625807,0.0051910523,-0.040511318,-0.11850561,-0.037235413,-0.07644846,-0.0009231125,0.0,0.0,-0.026487373,-0.003934497,0.08823382,-0.0022737067,-0.029897142,-0.0411553,-0.0064995186,-0.009997513,-0.009943606,-0.022989377,-0.030601516
4878,0.03317569,0.013640868,-0.20897068,0.0043359357,-0.004421783,0.008299174,-0.025100518,0.0019532922,-0.014804141,-0.15856063,-0.08363865,0.006963688,-0.01845851,-0.022518229,-0.004494341,-0.09513245,-0.021592136,-0.05115286,0.02938483,-0.049578283,0.007843702,-0.00022143294,0.0,0.0,-0.011787438,-0.0011692493,0.089977875,-0.0019902524,-0.0062486497,0.09715761,-0.0013956612,-0.016340468,0.05564046,-0.021372715,0.04656905
